TransactionID,UserID,CourseID,TransactionDate
T05165,U00948,C012,2024-07-07 15:15:13
T05166,U00637,C039,2024-07-07 15:58:05
T05167,U00871,C041,2024-07-07 18:26:28
T05168,U01780,C041,2024-07-07 18:48:14
T05169,U01592,C004,2024-07-07 22:07:53
T05170,U00475,C036,2024-07-07 22:48:49
T05171,U02752,C001,2024-07-07 23:30:20
T05172,U02142,C006,2024-07-08 09:40:30
T05173,U01012,C020,2024-07-08 10:10:36
T05174,U00002,C028,2024-07-08 10:35:57
T05175,U02451,C035,2024-07-08 10:55:46
T05176,U00185,C009,2024-07-08 11:27:08
T05177,U00447,C018,2024-07-08 12:53:31
T05178,U01914,C028,2024-07-08 17:38:32
T05179,U01308,C031,2024-07-08 17:55:41
T05180,U02861,C039,2024-07-08 22:57:05
T05181,U00921,C002,2024-07-09 10:33:58
T05182,U00802,C012,2024-07-09 12:09:30
T05183,U02710,C009,2024-07-09 15:05:04
T05184,U01905,C002,2024-07-09 15:55:30
T05185,U02654,C029,2024-07-09 18:09:00
T05186,U01852,C032,2024-07-09 18:13:31
T05187,U00382,C001,2024-07-09 21:59:47
T05188,U00410,C003,2024-07-09 22:25:37
T05189,U02918,C012,2024-07-09 23:44:37
T05190,U01140,C009,2024-07-10 08:23:52
T05191,U02650,C037,2024-07-10 12:45:52
T05192,U01943,C001,2024-07-10 13:14:54
T05193,U00556,C032,2024-07-10 13:37:03
T05194,U02501,C028,2024-07-10 14:52:08
T05195,U00269,C036,2024-07-10 17:12:23
T05196,U00420,C028,2024-07-10 18:19:36
T05197,U01880,C002,2024-07-10 22:09:53
T05198,U02362,C003,2024-07-11 12:44:54
T05199,U02856,C048,2024-07-11 13:41:18
T05200,U01210,C047,2024-07-11 16:33:38
T05201,U01645,C011,2024-07-11 20:02:38
T05202,U01372,C020,2024-07-11 23:33:42
T05203,U01749,C038,2024-07-12 09:43:06
T05204,U00028,C037,2024-07-12 10:12:28
T05205,U01644,C036,2024-07-12 11:49:52
T05206,U00669,C047,2024-07-12 11:53:23
T05207,U01542,C027,2024-07-12 12:33:19
T05208,U01769,C042,2024-07-12 16:05:58
T05209,U00469,C011,2024-07-12 16:06:02
T05210,U00619,C014,2024-07-12 21:27:41
T05211,U00898,C003,2024-07-12 21:48:15
T05212,U02734,C006,2024-07-12 21:58:53
T05213,U02860,C014,2024-07-12 22:46:34
T05214,U00687,C042,2024-07-13 08:06:40
T05215,U01270,C006,2024-07-13 08:54:46
T05216,U01164,C003,2024-07-13 09:07:21
T05217,U02618,C035,2024-07-13 09:28:36
T05218,U00173,C022,2024-07-13 11:30:43
T05219,U01153,C026,2024-07-13 12:32:07
T05220,U00267,C045,2024-07-13 14:30:24
T05221,U01777,C031,2024-07-13 14:30:52
T05222,U01931,C039,2024-07-13 15:17:06
T05223,U00966,C006,2024-07-13 15:44:47
T05224,U01284,C004,2024-07-13 16:24:45
T05225,U00211,C020,2024-07-13 16:44:28
T05226,U00839,C020,2024-07-13 17:18:52
T05227,U01503,C014,2024-07-13 18:34:24
T05228,U00137,C025,2024-07-13 19:32:51
T05229,U01007,C009,2024-07-13 19:45:49
T05230,U01585,C034,2024-07-13 19:57:56
T05231,U01636,C035,2024-07-13 20:07:46
T05232,U01969,C046,2024-07-13 21:24:24
T05233,U01941,C031,2024-07-13 22:58:27
T05234,U00736,C022,2024-07-14 14:48:30
T05235,U01991,C018,2024-07-14 17:31:46
T05236,U02288,C002,2024-07-14 18:30:02
T05237,U01434,C018,2024-07-14 19:07:21
T05238,U02853,C023,2024-07-14 20:59:10
T05239,U01139,C017,2024-07-14 21:44:34
T05240,U01375,C032,2024-07-14 22:20:42
T05241,U02547,C027,2024-07-14 22:30:16
T05242,U00313,C019,2024-07-15 08:40:49
T05243,U02371,C037,2024-07-15 10:12:29
T05244,U02934,C048,2024-07-15 13:07:01
T05245,U02923,C014,2024-07-15 13:23:05
T05246,U02308,C046,2024-07-15 14:59:36
T05247,U02087,C025,2024-07-15 16:44:06
T05248,U02858,C003,2024-07-15 19:52:49
T05249,U01124,C009,2024-07-15 22:42:05
T05250,U01528,C019,2024-07-15 22:43:18
T05251,U01838,C048,2024-07-16 12:32:20
T05252,U00507,C004,2024-07-16 13:36:35
T05253,U01877,C009,2024-07-16 13:56:02
T05254,U00014,C018,2024-07-16 14:51:12
T05255,U00043,C009,2024-07-16 18:17:40
T05256,U00333,C047,2024-07-17 08:04:24
T05257,U01335,C019,2024-07-17 10:04:59
T05258,U01209,C028,2024-07-17 10:22:27
T05259,U02285,C028,2024-07-17 11:05:51
T05260,U00123,C032,2024-07-17 11:24:02
T05261,U00074,C028,2024-07-17 18:27:47
T05262,U01877,C022,2024-07-17 18:32:58
T05263,U01117,C018,2024-07-17 21:32:28
T05264,U01796,C044,2024-07-18 10:20:45
T05265,U02574,C049,2024-07-18 12:03:16
T05266,U02463,C032,2024-07-18 15:57:35
T05267,U00191,C007,2024-07-18 16:43:25
T05268,U02159,C013,2024-07-18 19:12:53
T05269,U02434,C004,2024-07-18 21:22:44
T05270,U00687,C028,2024-07-18 21:26:54
T05271,U02310,C034,2024-07-18 21:51:20
T05272,U01529,C041,2024-07-19 08:54:13
T05273,U01388,C026,2024-07-19 12:52:47
T05274,U00508,C048,2024-07-19 12:58:36
T05275,U00160,C037,2024-07-19 13:11:36
T05276,U01847,C048,2024-07-19 14:48:38
T05277,U02286,C043,2024-07-19 15:37:41
T05278,U01133,C009,2024-07-19 19:26:30
T05279,U02086,C024,2024-07-19 20:14:35
T05280,U01339,C026,2024-07-19 22:50:26
T05281,U02474,C042,2024-07-19 22:53:04
T05282,U02099,C019,2024-07-20 10:06:43
T05283,U00242,C041,2024-07-20 10:59:56
T05284,U00652,C005,2024-07-20 12:05:20
T05285,U02385,C026,2024-07-20 13:53:12
T05286,U02490,C018,2024-07-20 16:46:46
T05287,U00146,C009,2024-07-20 17:48:59
T05288,U02490,C016,2024-07-20 19:17:58
T05289,U00916,C003,2024-07-20 20:59:27
T05290,U01572,C033,2024-07-20 22:15:20
T05291,U01796,C013,2024-07-20 23:38:18
T05292,U00334,C009,2024-07-21 08:02:15
T05293,U01266,C047,2024-07-21 12:17:50
T05294,U01281,C007,2024-07-21 12:50:33
T05295,U00638,C032,2024-07-21 13:36:07
T05296,U00622,C031,2024-07-21 16:31:56
T05297,U02486,C012,2024-07-21 20:08:27
T05298,U01678,C003,2024-07-21 21:09:49
T05299,U00368,C031,2024-07-21 21:11:10
T05300,U01278,C013,2024-07-21 23:32:22
T05301,U00638,C042,2024-07-22 08:45:33
T05302,U02882,C046,2024-07-22 09:42:08
T05303,U02098,C009,2024-07-22 11:36:57
T05304,U02859,C012,2024-07-22 11:53:37
T05305,U01711,C022,2024-07-22 15:23:58
T05306,U01969,C013,2024-07-22 17:23:01
T05307,U01934,C013,2024-07-22 18:20:01
T05308,U01246,C026,2024-07-22 20:08:25
T05309,U01399,C016,2024-07-22 20:08:48
T05310,U01040,C019,2024-07-22 23:03:32
T05311,U00193,C047,2024-07-22 23:16:19
T05312,U02122,C026,2024-07-23 10:15:34
T05313,U01534,C017,2024-07-23 10:21:14
T05314,U01200,C013,2024-07-23 10:22:35
T05315,U02426,C028,2024-07-23 12:18:11
T05316,U02258,C049,2024-07-23 12:22:52
T05317,U02638,C022,2024-07-23 14:07:12
T05318,U00333,C016,2024-07-23 16:42:54
T05319,U00204,C025,2024-07-23 17:12:02
T05320,U02418,C017,2024-07-23 17:51:08
T05321,U01054,C030,2024-07-23 20:35:49
T05322,U02481,C043,2024-07-23 21:11:23
T05323,U00170,C028,2024-07-24 08:32:56
T05324,U00396,C014,2024-07-24 09:06:33
T05325,U02320,C011,2024-07-24 09:35:12
T05326,U01394,C003,2024-07-24 11:41:19
T05327,U02779,C012,2024-07-24 13:59:26
T05328,U02932,C012,2024-07-24 14:48:49
T05329,U00409,C028,2024-07-24 17:49:22
T05330,U02161,C031,2024-07-24 22:33:29
T05331,U01869,C017,2024-07-25 09:18:23
T05332,U02655,C048,2024-07-25 09:32:50
T05333,U02107,C034,2024-07-25 11:05:32
T05334,U00421,C012,2024-07-25 17:03:23
T05335,U01584,C035,2024-07-25 20:01:00
T05336,U00273,C014,2024-07-25 23:44:38
T05337,U00594,C014,2024-07-25 23:50:29
T05338,U02944,C028,2024-07-26 08:37:17
T05339,U01304,C013,2024-07-26 09:15:14
T05340,U00394,C003,2024-07-26 09:29:24
T05341,U01315,C032,2024-07-26 09:42:19
T05342,U01526,C002,2024-07-26 12:09:33
T05343,U00657,C029,2024-07-26 12:35:54
T05344,U00298,C045,2024-07-26 16:23:28
T05345,U01089,C009,2024-07-26 17:30:26
T05346,U02867,C007,2024-07-26 19:05:40
T05347,U01686,C003,2024-07-26 20:12:14
T05348,U02439,C001,2024-07-26 20:43:10
T05349,U01499,C017,2024-07-26 21:42:08
T05350,U02662,C046,2024-07-26 22:35:31
T05351,U01094,C039,2024-07-26 22:35:45
T05352,U00238,C024,2024-07-26 22:56:05
T05353,U01246,C044,2024-07-27 08:29:51
T05354,U01588,C020,2024-07-27 09:49:08
T05355,U00659,C028,2024-07-27 10:13:55
T05356,U00017,C002,2024-07-27 12:09:36
T05357,U00257,C032,2024-07-27 17:17:08
T05358,U00636,C009,2024-07-27 19:11:25
T05359,U01421,C020,2024-07-27 20:24:49
T05360,U02444,C046,2024-07-27 20:28:30
T05361,U01144,C036,2024-07-27 21:40:18
T05362,U01225,C011,2024-07-28 08:52:22
T05363,U02125,C024,2024-07-28 10:33:09
T05364,U02999,C032,2024-07-28 10:46:56
T05365,U00293,C002,2024-07-28 11:06:46
T05366,U01236,C039,2024-07-28 12:22:56
T05367,U01693,C006,2024-07-28 12:38:23
T05368,U00615,C041,2024-07-28 13:36:31
T05369,U02224,C006,2024-07-28 14:54:57
T05370,U02503,C045,2024-07-28 16:45:28
T05371,U00443,C001,2024-07-28 19:51:11
T05372,U00057,C043,2024-07-28 20:27:30
T05373,U00225,C046,2024-07-28 22:20:44
T05374,U01923,C041,2024-07-28 22:59:35
T05375,U02630,C038,2024-07-29 12:14:57
T05376,U00281,C037,2024-07-29 12:28:18
T05377,U02893,C048,2024-07-29 15:37:20
T05378,U00436,C009,2024-07-29 17:46:50
T05379,U02822,C044,2024-07-29 19:10:19
T05380,U00705,C003,2024-07-29 19:45:48
T05381,U01708,C028,2024-07-29 21:47:32
T05382,U01065,C019,2024-07-29 22:11:52
T05383,U02514,C036,2024-07-30 13:04:29
T05384,U02698,C030,2024-07-30 13:09:14
T05385,U02224,C021,2024-07-30 13:43:06
T05386,U01550,C020,2024-07-30 17:16:55
T05387,U01286,C037,2024-07-30 17:25:39
T05388,U00717,C029,2024-07-30 17:42:50
T05389,U00506,C010,2024-07-30 18:14:56
T05390,U02248,C019,2024-07-30 18:54:47
T05391,U01290,C012,2024-07-30 18:59:48
T05392,U01736,C034,2024-07-30 19:14:09
T05393,U02977,C030,2024-07-30 20:15:02
T05394,U02673,C016,2024-07-30 20:21:19
T05395,U01478,C004,2024-07-31 13:27:34
T05396,U02570,C009,2024-07-31 16:21:56
T05397,U02313,C048,2024-07-31 17:17:26
T05398,U00683,C032,2024-07-31 20:51:19
T05399,U01475,C019,2024-07-31 22:32:23
T05400,U01854,C030,2024-08-01 08:19:28
T05401,U01994,C013,2024-08-01 12:59:06
T05402,U01383,C011,2024-08-01 14:23:34
T05403,U00033,C009,2024-08-01 15:23:31
T05404,U02717,C026,2024-08-01 16:24:48
T05405,U00656,C037,2024-08-01 16:47:23
T05406,U00377,C006,2024-08-01 17:19:32
T05407,U02525,C021,2024-08-01 19:05:23
T05408,U01629,C022,2024-08-01 19:34:14
T05409,U01261,C013,2024-08-02 11:36:24
T05410,U00531,C045,2024-08-02 12:10:15
T05411,U02752,C016,2024-08-02 13:10:58
T05412,U01352,C018,2024-08-02 13:18:58
T05413,U02979,C007,2024-08-02 15:27:07
T05414,U01969,C047,2024-08-02 18:31:12
T05415,U00883,C014,2024-08-02 18:52:12
T05416,U00137,C016,2024-08-02 22:31:02
T05417,U02327,C025,2024-08-02 23:17:41
T05418,U00158,C012,2024-08-03 08:42:15
T05419,U02355,C022,2024-08-03 09:26:28
T05420,U00688,C012,2024-08-03 09:33:01
T05421,U02192,C049,2024-08-03 11:03:06
T05422,U00813,C041,2024-08-03 11:21:59
T05423,U02260,C047,2024-08-03 13:25:37
T05424,U02735,C015,2024-08-03 13:59:16
T05425,U01540,C004,2024-08-03 15:15:16
T05426,U02443,C046,2024-08-03 15:21:54
T05427,U02553,C002,2024-08-03 16:11:37
T05428,U01736,C004,2024-08-03 17:40:46
T05429,U01841,C019,2024-08-03 19:32:57
T05430,U01748,C008,2024-08-03 21:11:28
T05431,U02641,C025,2024-08-03 22:14:44
T05432,U01336,C044,2024-08-03 22:20:17
T05433,U00909,C030,2024-08-03 23:01:48
T05434,U01710,C044,2024-08-04 08:57:15
T05435,U01504,C044,2024-08-04 13:43:24
T05436,U01241,C009,2024-08-04 14:16:08
T05437,U01765,C030,2024-08-04 16:47:48
T05438,U00051,C044,2024-08-04 17:29:54
T05439,U02482,C002,2024-08-04 19:29:54
T05440,U01791,C019,2024-08-04 22:28:09
T05441,U02630,C020,2024-08-04 22:29:28
T05442,U02337,C029,2024-08-05 08:51:59
T05443,U01517,C048,2024-08-05 15:11:30
T05444,U02140,C034,2024-08-05 16:32:14
T05445,U00420,C036,2024-08-05 17:58:59
T05446,U01089,C004,2024-08-05 18:28:50
T05447,U01350,C041,2024-08-05 20:20:48
T05448,U02228,C035,2024-08-05 23:42:32
T05449,U01832,C013,2024-08-06 08:03:41
T05450,U00009,C035,2024-08-06 10:30:54
T05451,U02592,C027,2024-08-06 10:36:32
T05452,U02598,C025,2024-08-06 11:05:18
T05453,U02532,C028,2024-08-06 13:00:57
T05454,U00250,C010,2024-08-06 15:50:00
T05455,U02807,C019,2024-08-06 16:22:33
T05456,U02475,C009,2024-08-06 17:55:05
T05457,U00784,C009,2024-08-06 18:53:16
T05458,U01246,C017,2024-08-06 22:53:03
T05459,U00828,C031,2024-08-06 22:55:15
T05460,U01490,C036,2024-08-07 10:21:59
T05461,U01753,C047,2024-08-07 11:34:58
T05462,U02862,C004,2024-08-07 11:50:17
T05463,U01067,C014,2024-08-07 12:46:48
T05464,U02141,C033,2024-08-07 13:50:36
T05465,U00396,C028,2024-08-07 17:01:36
T05466,U01239,C049,2024-08-07 20:27:25
T05467,U00704,C022,2024-08-08 08:15:53
T05468,U00796,C018,2024-08-08 08:38:45
T05469,U00290,C031,2024-08-08 09:23:35
T05470,U00433,C027,2024-08-08 10:33:56
T05471,U02764,C006,2024-08-08 11:45:23
T05472,U01166,C039,2024-08-08 12:13:55
T05473,U01705,C037,2024-08-08 17:57:37
T05474,U01523,C041,2024-08-08 19:26:42
T05475,U01326,C006,2024-08-08 19:30:40
T05476,U00206,C028,2024-08-08 20:25:37
T05477,U02138,C014,2024-08-08 22:01:02
T05478,U01639,C005,2024-08-08 22:27:37
T05479,U01969,C014,2024-08-09 08:13:27
T05480,U00325,C006,2024-08-09 08:49:19
T05481,U00052,C028,2024-08-09 12:08:12
T05482,U02014,C026,2024-08-09 12:45:09
T05483,U01209,C003,2024-08-09 14:09:25
T05484,U01392,C004,2024-08-09 15:24:01
T05485,U00821,C003,2024-08-09 16:55:08
T05486,U02477,C044,2024-08-09 18:06:25
T05487,U02521,C016,2024-08-09 21:02:47
T05488,U00598,C024,2024-08-09 21:08:19
T05489,U02425,C018,2024-08-10 09:06:25
T05490,U00674,C026,2024-08-10 10:18:29
T05491,U02057,C006,2024-08-10 11:03:19
T05492,U00477,C028,2024-08-10 12:02:12
T05493,U00731,C028,2024-08-10 12:48:08
T05494,U02756,C032,2024-08-10 13:09:37
T05495,U00401,C003,2024-08-10 18:34:28
T05496,U00552,C013,2024-08-10 19:37:30
T05497,U00153,C012,2024-08-10 19:51:20
T05498,U02714,C031,2024-08-10 22:45:37
T05499,U01933,C014,2024-08-10 23:27:50
T05500,U02932,C046,2024-08-11 09:41:28
T05501,U00462,C026,2024-08-11 10:03:38
T05502,U01645,C010,2024-08-11 11:37:53
T05503,U02979,C020,2024-08-11 11:46:53
T05504,U02702,C047,2024-08-11 12:54:49
T05505,U00811,C014,2024-08-11 13:14:56
T05506,U02691,C032,2024-08-11 13:23:22
T05507,U01450,C001,2024-08-11 18:30:43
T05508,U01562,C033,2024-08-11 18:35:35
T05509,U00229,C041,2024-08-11 20:17:28
T05510,U01852,C003,2024-08-11 20:46:20
T05511,U01553,C021,2024-08-11 21:43:19
T05512,U01252,C048,2024-08-12 08:09:38
T05513,U01705,C038,2024-08-12 13:41:20
T05514,U01254,C036,2024-08-12 13:52:15
T05515,U02808,C048,2024-08-12 14:55:42
T05516,U02991,C037,2024-08-12 19:29:01
T05517,U02046,C012,2024-08-12 20:50:48
T05518,U00619,C044,2024-08-13 09:12:10
T05519,U01252,C045,2024-08-13 11:33:06
T05520,U02506,C004,2024-08-13 13:54:29
T05521,U01272,C047,2024-08-13 15:06:57
T05522,U00443,C003,2024-08-13 16:50:44
T05523,U01919,C001,2024-08-13 18:11:56
T05524,U00887,C004,2024-08-13 20:27:07
T05525,U02182,C004,2024-08-14 10:52:55
T05526,U00985,C022,2024-08-14 11:11:55
T05527,U02173,C003,2024-08-14 12:04:15
T05528,U01426,C027,2024-08-14 13:59:47
T05529,U01357,C007,2024-08-14 17:58:07
T05530,U01902,C041,2024-08-14 19:35:16
T05531,U02569,C043,2024-08-14 20:38:09
T05532,U00867,C027,2024-08-14 21:29:24
T05533,U02036,C031,2024-08-15 09:31:37
T05534,U02372,C003,2024-08-15 11:52:26
T05535,U01791,C007,2024-08-15 12:47:48
T05536,U02757,C035,2024-08-15 15:29:42
T05537,U01087,C032,2024-08-15 19:09:05
T05538,U00623,C032,2024-08-15 22:26:16
T05539,U02671,C005,2024-08-15 23:41:34
T05540,U00785,C009,2024-08-16 09:24:20
T05541,U01079,C021,2024-08-16 11:36:27
T05542,U01847,C009,2024-08-16 16:21:12
T05543,U01533,C013,2024-08-16 18:33:23
T05544,U00598,C013,2024-08-16 20:31:48
T05545,U01125,C008,2024-08-16 20:49:27
T05546,U00900,C021,2024-08-16 21:41:52
T05547,U02481,C028,2024-08-16 22:54:04
T05548,U01472,C034,2024-08-17 10:22:43
T05549,U02005,C026,2024-08-17 10:29:38
T05550,U02310,C017,2024-08-17 10:40:19
T05551,U00190,C041,2024-08-17 11:09:27
T05552,U00892,C004,2024-08-17 11:45:34
T05553,U02993,C009,2024-08-17 18:22:36
T05554,U02840,C003,2024-08-17 19:49:09
T05555,U01889,C020,2024-08-17 20:02:31
T05556,U01976,C009,2024-08-17 20:56:41
T05557,U00473,C032,2024-08-18 08:24:44
T05558,U00125,C006,2024-08-18 09:49:59
T05559,U02586,C013,2024-08-18 11:39:34
T05560,U02057,C038,2024-08-18 12:44:16
T05561,U02388,C037,2024-08-18 13:38:42
T05562,U01681,C003,2024-08-18 14:15:38
T05563,U01935,C006,2024-08-18 14:23:09
T05564,U00358,C049,2024-08-18 22:25:56
T05565,U01204,C021,2024-08-18 22:41:09
T05566,U01420,C047,2024-08-18 23:55:00
T05567,U00899,C002,2024-08-19 09:08:23
T05568,U00623,C005,2024-08-19 09:31:34
T05569,U01645,C028,2024-08-19 11:36:06
T05570,U02035,C002,2024-08-19 16:34:52
T05571,U02159,C014,2024-08-19 16:37:20
T05572,U01153,C025,2024-08-19 20:53:48
T05573,U00435,C004,2024-08-19 23:36:46
T05574,U01063,C026,2024-08-20 15:20:17
T05575,U01633,C026,2024-08-20 15:25:50
T05576,U00302,C013,2024-08-20 16:58:35
T05577,U00132,C012,2024-08-20 18:21:23
T05578,U01098,C001,2024-08-20 19:41:27
T05579,U02357,C030,2024-08-20 21:11:22
T05580,U00525,C008,2024-08-21 08:18:26
T05581,U01315,C022,2024-08-21 09:34:48
T05582,U00997,C016,2024-08-21 11:34:07
T05583,U02435,C014,2024-08-21 11:42:35
T05584,U00484,C003,2024-08-21 12:20:53
T05585,U02113,C019,2024-08-21 15:39:08
T05586,U02205,C030,2024-08-21 16:05:50
T05587,U02289,C021,2024-08-21 17:19:18
T05588,U02827,C032,2024-08-21 17:43:50
T05589,U00629,C009,2024-08-21 18:56:51
T05590,U02383,C048,2024-08-21 19:33:32
T05591,U00957,C004,2024-08-21 20:58:45
T05592,U02360,C017,2024-08-21 21:56:25
T05593,U02043,C006,2024-08-21 22:21:07
T05594,U01613,C014,2024-08-21 23:31:47
T05595,U01433,C039,2024-08-22 10:11:28
T05596,U01869,C013,2024-08-22 10:38:23
T05597,U00807,C004,2024-08-22 18:39:19
T05598,U01113,C032,2024-08-22 19:22:05
T05599,U02422,C048,2024-08-22 19:31:48
T05600,U01900,C038,2024-08-22 21:04:04
T05601,U00138,C009,2024-08-23 08:40:04
T05602,U00827,C037,2024-08-23 09:13:14
T05603,U01291,C035,2024-08-23 09:15:31
T05604,U01304,C044,2024-08-23 10:37:00
T05605,U01534,C012,2024-08-23 17:13:14
T05606,U00384,C032,2024-08-23 18:24:40
T05607,U01263,C026,2024-08-23 19:32:54
T05608,U00937,C030,2024-08-23 20:24:39
T05609,U02811,C011,2024-08-23 22:50:23
T05610,U01894,C017,2024-08-24 09:16:37
T05611,U02634,C026,2024-08-24 10:01:59
T05612,U01246,C022,2024-08-24 10:03:17
T05613,U00002,C026,2024-08-24 10:21:38
T05614,U01174,C018,2024-08-24 10:28:10
T05615,U02416,C047,2024-08-24 12:06:32
T05616,U00870,C026,2024-08-24 14:58:31
T05617,U00119,C032,2024-08-24 15:47:41
T05618,U01394,C030,2024-08-24 18:09:51
T05619,U00608,C044,2024-08-24 18:10:39
T05620,U00397,C002,2024-08-24 18:49:28
T05621,U01559,C019,2024-08-24 21:36:25
T05622,U00406,C038,2024-08-24 22:36:08
T05623,U01802,C027,2024-08-25 08:20:32
T05624,U01063,C036,2024-08-25 14:37:40
T05625,U00231,C017,2024-08-25 15:52:06
T05626,U02432,C046,2024-08-25 16:28:08
T05627,U01804,C017,2024-08-25 16:45:09
T05628,U02924,C025,2024-08-25 17:24:33
T05629,U00870,C012,2024-08-25 21:48:35
T05630,U00146,C030,2024-08-25 22:24:25
T05631,U01433,C002,2024-08-26 09:17:38
T05632,U02547,C023,2024-08-26 09:49:44
T05633,U01951,C046,2024-08-26 10:39:03
T05634,U01554,C032,2024-08-26 14:19:32
T05635,U00108,C011,2024-08-26 15:17:25
T05636,U01072,C044,2024-08-26 17:21:30
T05637,U00573,C035,2024-08-26 17:42:00
T05638,U01124,C033,2024-08-26 19:29:29
T05639,U00753,C003,2024-08-26 19:34:10
T05640,U02823,C017,2024-08-26 19:39:38
T05641,U01592,C018,2024-08-26 20:01:28
T05642,U02218,C028,2024-08-26 20:48:55
T05643,U00055,C044,2024-08-26 23:21:40
T05644,U00945,C022,2024-08-26 23:42:54
T05645,U00760,C013,2024-08-27 08:38:30
T05646,U01578,C019,2024-08-27 09:58:32
T05647,U00980,C007,2024-08-27 11:07:05
T05648,U01017,C003,2024-08-27 11:21:58
T05649,U01082,C045,2024-08-27 15:24:05
T05650,U02501,C013,2024-08-27 16:54:55
T05651,U02848,C037,2024-08-27 18:53:42
T05652,U01888,C027,2024-08-27 19:43:31
T05653,U01878,C034,2024-08-28 08:16:59
T05654,U02093,C037,2024-08-28 08:30:12
T05655,U02059,C027,2024-08-28 10:33:23
T05656,U00398,C018,2024-08-28 11:13:34
T05657,U01229,C046,2024-08-28 13:16:58
T05658,U01809,C021,2024-08-28 14:33:51
T05659,U01671,C004,2024-08-28 15:46:22
T05660,U02696,C009,2024-08-28 15:48:38
T05661,U00967,C048,2024-08-28 20:19:52
T05662,U00148,C002,2024-08-28 20:34:35
T05663,U00531,C009,2024-08-29 11:02:20
T05664,U01677,C004,2024-08-29 12:04:43
T05665,U00462,C003,2024-08-29 14:38:40
T05666,U00352,C025,2024-08-29 14:48:13
T05667,U00528,C017,2024-08-29 15:53:33
T05668,U00332,C020,2024-08-29 16:35:30
T05669,U01678,C019,2024-08-29 18:55:00
T05670,U01470,C004,2024-08-29 21:11:10
T05671,U00490,C048,2024-08-29 21:15:11
T05672,U01707,C041,2024-08-30 08:03:19
T05673,U01561,C036,2024-08-30 12:29:49
T05674,U01338,C012,2024-08-30 15:28:46
T05675,U02695,C048,2024-08-30 17:45:16
T05676,U00492,C022,2024-08-30 19:26:00
T05677,U00294,C011,2024-08-30 20:12:12
T05678,U02609,C048,2024-08-30 20:51:04
T05679,U01730,C013,2024-08-30 21:33:34
T05680,U02561,C018,2024-08-30 22:56:01
T05681,U01788,C014,2024-08-30 23:23:31
T05682,U02384,C003,2024-08-31 08:16:34
T05683,U02603,C016,2024-08-31 10:42:38
T05684,U00376,C038,2024-08-31 11:01:29
T05685,U00664,C003,2024-08-31 16:38:42
T05686,U02968,C031,2024-08-31 20:15:50
T05687,U00757,C019,2024-08-31 20:22:53
T05688,U00737,C014,2024-09-01 08:07:42
T05689,U02991,C025,2024-09-01 08:18:05
T05690,U02095,C028,2024-09-01 15:20:02
T05691,U02383,C026,2024-09-01 15:36:28
T05692,U00118,C034,2024-09-01 16:09:53
T05693,U00214,C037,2024-09-01 16:15:18
T05694,U02416,C038,2024-09-01 16:20:23
T05695,U00922,C035,2024-09-01 17:32:34
T05696,U00833,C009,2024-09-01 18:17:24
T05697,U00729,C049,2024-09-01 21:03:59
T05698,U01040,C005,2024-09-01 21:41:03
T05699,U02196,C011,2024-09-01 22:05:56
T05700,U00637,C036,2024-09-01 22:12:16
T05701,U02045,C022,2024-09-02 08:58:58
T05702,U00148,C037,2024-09-02 10:19:13
T05703,U02004,C004,2024-09-02 10:53:39
T05704,U02161,C004,2024-09-02 11:34:03
T05705,U02305,C007,2024-09-02 13:45:28
T05706,U00616,C048,2024-09-02 15:09:47
T05707,U00494,C044,2024-09-02 15:29:49
T05708,U00561,C048,2024-09-02 17:17:43
T05709,U00959,C039,2024-09-02 19:51:43
T05710,U00354,C043,2024-09-02 22:29:52
T05711,U02845,C004,2024-09-03 09:32:30
T05712,U01219,C003,2024-09-03 10:10:43
T05713,U01375,C025,2024-09-03 11:22:44
T05714,U01602,C037,2024-09-03 12:47:51
T05715,U01066,C045,2024-09-03 14:04:09
T05716,U00685,C033,2024-09-03 14:05:19
T05717,U01497,C041,2024-09-03 15:44:51
T05718,U00767,C020,2024-09-03 16:36:32
T05719,U00024,C013,2024-09-03 17:19:17
T05720,U00625,C009,2024-09-03 19:52:19
T05721,U00146,C013,2024-09-04 08:30:10
T05722,U00402,C009,2024-09-04 09:06:24
T05723,U00998,C012,2024-09-04 21:04:21
T05724,U01607,C013,2024-09-05 08:50:01
T05725,U00868,C004,2024-09-05 09:15:56
T05726,U02958,C019,2024-09-05 09:31:18
T05727,U02820,C009,2024-09-05 12:38:38
T05728,U02409,C028,2024-09-05 16:34:27
T05729,U02840,C047,2024-09-05 17:28:55
T05730,U00368,C009,2024-09-05 17:39:42
T05731,U02726,C041,2024-09-05 19:13:03
T05732,U00538,C009,2024-09-05 19:25:09
T05733,U01088,C041,2024-09-05 21:09:48
T05734,U00567,C028,2024-09-06 12:44:14
T05735,U00594,C046,2024-09-06 14:18:42
T05736,U00813,C049,2024-09-06 14:19:29
T05737,U02511,C038,2024-09-06 16:17:30
T05738,U00161,C008,2024-09-06 16:23:14
T05739,U01274,C018,2024-09-06 18:06:44
T05740,U00724,C048,2024-09-06 23:45:29
T05741,U02292,C031,2024-09-07 08:08:23
T05742,U00283,C016,2024-09-07 10:42:34
T05743,U01897,C023,2024-09-07 11:06:10
T05744,U02862,C026,2024-09-07 14:27:31
T05745,U02942,C012,2024-09-07 17:15:26
T05746,U00919,C006,2024-09-07 20:25:45
